"0x9f76666d23cd98013a1c824d74bd0478ccc537fcdb51a002111c4781b0479904","0xca76bd032e856e5f1be3ba2da061b551a993db88845ad36b945704bb6ba6db12","0xe7c2511d81f06c1b523daca8c0049e1e7ddc2bdf","5500","1"
"0x9f76666d23cd98013a1c824d74bd0478ccc537fcdb51a002111c4781b0479904","0x64370e5b689c2acb601306eecd136d3c86a3a4c02fe6dde26af35fe651752c00","0xe7c2511d81f06c1b523daca8c0049e1e7ddc2bdf","5500","1"
"0x9f76666d23cd98013a1c824d74bd0478ccc537fcdb51a002111c4781b0479904","0x745e927420516e3d6687ce7885442b50ec0ec0228c2bf43f21b6a21ddf31efd2","0xe7c2511d81f06c1b523daca8c0049e1e7ddc2bdf","27500","5"
"0xb07a693faa7b1c3e1f24d53d2e5f9ac12eddb02b64a4539eb28b30a73ba0c4d0","0xf67a4a05043004e998ade977874327dc603d7bc30e33738c0235f372f5b9c104","0xc7ab734bcaf3e186ca69cfcdca594869d9f3af90","5700","1"
"0x5c47b0f063690a6af4b59005b74d770448f2c0dae5e8a36490ec0b340e233bd1","0x3f57c1cc880245eba337fa5b71fd0c0cb2c4d4c62cb93179b383a8f2a534ceaa","0xd0078281d7f62a68765b422ea8b24266d71ae4ed","17000","3.03"
"0xdcac0b0c5de8639cfe8bfe4973f4c25250f2c7965ae187f7909e03251e2e197d","0x14fff3d9848d30a78f0a8fa7aca12546a682030aea944a099e2aa4ed5e16918f","0x601c24321475c2e5b1bb41f7ebf9cb10206de1ca","5999","0.99"
"0xaab534240a39fec3ccec1f09e6727c8dd3dd93bf5c1bf9094ad4cad72c01a724","0xe47ae40f0f38f6670515ead2aca264b2cfcb5c6aaaed04889e7927c526e35fa7","0x3c790428e7a128cbc809ffe092aef1899a1118a3","570","0.1"
"0x401c0e4cbca01a2e4b78dd04691fd86d58f6291779a3568da471b23953c152ff","0x7bd0677dc708bd393bdc7614461daa0d617d2cb63e88dda02db45f5bb20cf1b7","0xf592136342804a1bf51a5c55049e597252b56e2b","580","0.1"
"0x401c0e4cbca01a2e4b78dd04691fd86d58f6291779a3568da471b23953c152ff","0xaf5e595db6357d8338bbcbba125f93fa024d8e05a5db2d2f15e9bc0d13e93274","0xf592136342804a1bf51a5c55049e597252b56e2b","1159","0.19"
"0xb1c7745688c289c0485b110978df8655e008d633418763ec4da4ee442e984ede","0x03d2eba920b2e3c8c8f0772d60d70b4664a8678424b9d8f933524a9406308d00","0x01c69195d6b709422c6feec21754526fc804d398","5857","1"
"0x63d75aead934617389739e009cdad40cb463d3fcfe360aef84dd0759f99871d0","0xec5b555c2852459d4bfd613058c8cbb2291c80f720c2cc2af118edffde664b3a","0xccec19f32fab0b944275079edd5bd2bd61808f4d","33600","5.6"
"0x77e69eeaafe2c288928cce3f113e604797de243f374d937a55688b3f2f3e8912","0xaee7e014125c97b66da5bb114e177e71580cf576ad82ecd023c0437fa04a777c","0xd46a9e017f6398850f3a0983bd9468b529d93843","5538","0.92"
"0x77e69eeaafe2c288928cce3f113e604797de243f374d937a55688b3f2f3e8912","0x19e90770511943b209ba36db4e984c092f092f2fdeebee35f84cb6f2f65fcee0","0xd46a9e017f6398850f3a0983bd9468b529d93843","5700","1"
"0x23e2e098a69c3b09a84d5c36b9456ff744e3bf4cd5bce16a6ede69b7fab08352","0x5a144078afc7c96f0e22cbddc86e6f6b1ac007e94ac7edf79f6ebc812b514d06","0x6ae9b84ed1692b08ad38307596a9db9797969d42","8728","1.55"
