"0x6ad091c9f813d355707fda1ff28f54022e5a242847312fb3b7720d926720b64e","0x1243768edb02ed3de8d421ea01cb6da2480f4f5c","27031.68","4.7424","0"
"0x91ef8fda12f2da597e48d8b8550a683ad58c9b73363239d20e429f0da721873d","0xf453dd15e3c76b8c44ea7c78f183d3bab58e6d04","2000","0.3448275862068966","0"
"0x9dc9df268e8f3df23087fea14be47ed1ed37122a1933744ef256a721f3cd58d7","0x09d7ac7a7c64eea4eeb17802d644d68231755a41","22400","4","0"
"0x18e3354a5519345fac16e7686523228b394aaa38ee9babc6e788f56e18ce3450","0x819ab2a9b61e20eee64f481215abfd90ae981586","8700","1.5","0"
"0xbe2c02a4973a97a99985459425df045e21b8d6ebe183aeeac415647e1394f403","0xafd1ac67fc7d0adec178bf220156e5851f2f122b","6000","1","0"
"0xac68e8321421b618cdf5ee1b5cf3e156c26f68ce624b077940e88235ea52903e","0x65ffbc049566be190cc28294421c4b28b41ef1dc","7327","1.3321818181818181","0"
"0x62e57c516781cc3e710a2a5afff642635c3bf326fc7ba0eff55052b959cded9b","0x5b755e88f7cbe6dae788846121596968a1c121fd","27360","4.8","0"
"0x136684495b9fb3ff460b59ab38a530b5316709a6fc1b94f52375d6bea5bdab23","0x7757104e32c3853b1c8b35229b5f06ee663ad23d","60000","10","0"
"0xac22fb19dcb47e00a040e1e862e402d58a3d0b8936f39d5250c2a688cd695c28","0x130ced1e905dd9ddf28e4536c6fd77cfabf15699","10999.9464","1.964276142857143","0"
"0x4d8620cb28b163d8041a87528bc1057eb729757b3617beba63625e2bac26d520","0x4f875750d44cca300f4aac6634b40db394c41989","56000","10","0"
"0x11125a98e949662daebaf88ca2d857b3bb832a0a2d33b98fa67a985701cfdf46","0x34cc2861eeb213da8bf366becdfb319f16aff12c","27988","4.997857142857143","0"
"0x38ff567648c0acd7c9dd50ae5c9be6ecae21445c353c16c8ddec9ac2a56e5ded","0xf40807806207b2fc219c59d18c371866982f5d82","52800","8.8","0"
"0x39ad225fe215ce026ea2cd42ef863ce0fa8f493d57c568bb9da6a3cf033dd83a","0xb66ebf2881114a99aadb77278d75ab5875aa6940","11499","1.9998181818181817","0"
"0xf13b1481d6361db1227d61deeac294295fd3ddf863962b254d6f8f39447f80c9","0xe94f4d2a6e8d05d9f7407fda721b8667ca545e02","17400","3","0"
"0x31b21c2b08cb713bb7dcb042bf84d63c70616abf1ea72746f7afef7a0f4ef469","0xbe10e0286fddb7c059a1b80d8a808dea1018215f","53981.32","9.639521428571427","0"
"0xaab20a8ba1efce9f5f1a8735f1112c667638afad593d9cdaeb4d83e02a31776e","0x47d7c8013ceec2b2e7b294ece9133a4f50036469","110000","20","0"
"0xa54cc6d91f56c5e5fda804b7e9e211b7bfb9ea0082058048b063dff00e97b48a","0x0cef20bc71f9bb601649f92618e1e0dbb344c779","294173.9","51.39606566666667","0"
