"0x55b75e85ac71bfba3b312c743224ac73f497d01b098239aaf93153b3d972d14b","0xa10463ba158ef5016b3d1013e1ada77ad2e9fe2837849ddc15980beca300afa7","0x03bf63b9cc0ca3cbbb8b88692aa73a64a8a1eb5c","1998","0.36327272727272725"
"0xc87c8cfd1cc0a32595a19d22a24eb097bbca321d5d866d48da490a4fce477e93","0x2ee52051f0bfd72fa097c132b05433f1e6e8b09fd88c84fa109827a4f869c8b4","0x0b6264667f67610c4b1f6f1b3239eda6f649f246","5800","1"
"0xc87c8cfd1cc0a32595a19d22a24eb097bbca321d5d866d48da490a4fce477e93","0x78438dfa71342f38a0aaf9333f1a7f951db9c3188259cdec26527b04501cc8cf","0x0b6264667f67610c4b1f6f1b3239eda6f649f246","11400","2"
"0xc87c8cfd1cc0a32595a19d22a24eb097bbca321d5d866d48da490a4fce477e93","0x4106f45deb4d0393f9c4efafa02d6914d10284dbf4bc62adf3e84b4ed06f28ed","0x0b6264667f67610c4b1f6f1b3239eda6f649f246","17100","3"
"0xab24e0e52b29fa35d8feda2262e0a9c5ef8b213061d5f174751eddf085dd9238","0x0958720098f4da3ed4da685d1a1dc75867f7309c1cb338f3b1dff83f0a6b0124","0xf1273d14fcf71d79e151af6dc0825dacb37a8bf0","5655","1.0098214285714284"
"0x359a4f0d84b7dbd120094e556a6d3e11908d3f48007eca0b3121a051187d866b","0x3aaaa1d57a81752c6bc244467f2a38186aed03f9f7b90b1a28f852ea34cbd9ba","0xf997558ae6ab4e5b7df35b6686becf512a50202c","30000","5"
"0xcd1a5e63d15d803fd67667b51fd757a6852f8997558dafde0fc1756dc5ec70fd","0x385e5dbe29d530b36b7413d3e5657dfbad7abbb5fc04d7d342a02c010a80b35d","0xf6db91208bc2530176a4c6ae1f6203ca8f7dcc0b","1800","0.3"
"0xcd1a5e63d15d803fd67667b51fd757a6852f8997558dafde0fc1756dc5ec70fd","0x6a0a8ac33476e27e586677f2f06f94cc13aeb6770327e32b5b39dfbe137a7d93","0xf6db91208bc2530176a4c6ae1f6203ca8f7dcc0b","1183.8","0.1973"
"0xcd1a5e63d15d803fd67667b51fd757a6852f8997558dafde0fc1756dc5ec70fd","0xd3d5c2c90ef784a7284f4f51e6b0e6e2ce4493d258d5e7b86ab08b5925253b54","0xf6db91208bc2530176a4c6ae1f6203ca8f7dcc0b","580.2","0.0967"
"0x92b1650e1370a62845e8ce84df1fc571b4db3b76d30d744e39ca036f12a68fcc","0xa10463ba158ef5016b3d1013e1ada77ad2e9fe2837849ddc15980beca300afa7","0x03bf63b9cc0ca3cbbb8b88692aa73a64a8a1eb5c","13644","2.4807272727272727"
"0x8f9599ef757f0081683db00f7005f898390342c2c81b9dcd3a012b92c59e0109","0x673513429c5126af25fba25e05ff137737d9f1a51692e1bd26ac98d372670794","0x17399edb1833ddc5643e7048292a9047790f598c","5600","1"
"0xf16f38dd083bbd166f11ea1b145c09881e8ac7e34692c3daabfee0b4b4f70108","0x850316cac012040f9530b5529cd06be2cab66f7078223362463f7e55e0fa3fea","0xebd1953340964e1f3eee3e38b9e52ec2b395d8bb","4640","0.8"
"0xf16f38dd083bbd166f11ea1b145c09881e8ac7e34692c3daabfee0b4b4f70108","0x807cd9577956e86480d35118c4ca39a5882d20f326cf08f92ba61f4b7c142283","0xebd1953340964e1f3eee3e38b9e52ec2b395d8bb","754","0.13"
