"0x32f73af71bd317db99b04461aa3b290e1b8b1406c65de7ef1464781af4eab390","0x09585c933520d63094d31584ee7f58742d3c57505939ab93df8254966013c45f","0xeeefec35556ae951dfed108361c2cf86a310b623","27916","4.98"
"0x3c72cc725d25207c2e7bf976c87c811e6067f597e17b83e7df75a9e2e3695619","0xd479907127d57297cb21d6bdd64225d8d604f8c06be2a5a5c7f5719bf3d56ffe","0xbbf0c14350d994d3c29cf63b894628f47539874a","11200","2"
"0xdc2ffa723cdc1668d51536ee728b2e3fd891fd9b0956ffeaf6612c5115e32c0d","0x8c8948dd123c6e999e462019d141c923c95720822748ec71194869c32d60a229","0x50aa9ae1d10b553e4d7bc80375309af26e6d9ef4","57000","10"
"0x2f872bedaa3144d673bb3d7209321b7bd78cdd9435d2d16089f4cb8be54bbfbc","0xee38169e1323226fa9ee5d88f58516e310096e09cd64919e64202495f1442755","0x22399b9dae8d1c101ef37a62b97c0f8a36ee4c83","6000","1"
"0x240e47e64c05d6c148fe641dc85117344f633944ad78fca7b217f7018166e316","0x872d437cd69587869e2f4de23e24b061e67833fad412dd1762421a93a11c7444","0x0f100510ab8afed3a474953a8e99b3bb449332df","18000","3"
"0x5a5a423dd855b1d53a16df90416af625c8d4a106767e943a0ea317c6eebcd175","0xeb86ff81649d3c360c413e36e8e3479c4ea7ba0ea4b41851d219342a8f31a307","0x29ac7a59a2a9df2c2569e83b8362dea3d9ff83b4","300000","50"
"0x9aac9dbfd2601352fb1590dc201d7cac429efc1edf8fa274dbb49881123e6e8b","0xb72899a4fe31f0ae3e6205ed94a9278155a2fc6316c8fd9d694b27abb55a6fd0","0xc4c10246060d9f13bf69c669a2f0c2356c772e5e","99999","17.85"
"0x5fd5c8b6537bd724107116488917f9985f214ba093609aa85da7b76348d69860","0xcdb5b83fffe49a70c96cd1158ab5debbd9a0cb41057504d56305145aa4a2e6cc","0x46a6d50b0b95c82cd3b050a2f8ea392f8246bc58","1200","0.2"
"0xb0fbcce1254a809a4cf19b6f75fca3e53200a241a6ed4508670d64a9a720e606","0x0f8ff4b8d7498409a47218777202a5b33e714cda949fe5b76c4c5930f02be34f","0xc09bcaa3b761af6bd6215bb843a39f72ffc8323f","600","0.1"
"0xd43d698c587f9748f14392330497cdef2901e0059069194f0e1c38549e3b7016","0xd1de9ebbd8444f347979deedde0f6c4bdfc8692ab66197b5e6f27dc7072784be","0xd44f032c205d588b37f64940358537c244831b7b","83999","14.99"
"0xb21df3864516ccfaa51cefaad740016f2ea29f0a05e22510f10fa5631493145c","0x481c88c65c2b04750c0123bd09f048788625b9681fcc8adf0ad7f91ebaaca215","0x71a4e57473cffcd047a6ce66c0e0cbf6812f1dbb","11000","2"
"0x3ced82099df23ffd85201ff1147af29c774b001068da102f34b9dfc225d637a8","0xc748e1aa446246e04a0790af7ed27337b910907c06de5eaa25d526d4b221f389","0x10ee67567304dee1d5fd2170f2b9d777554ac8d6","11365","1.99"
"0x3c1d6a409893a301d97bbe88cc955cd210342830884147f05b1cc4e781d33a8a","0xdfcb8d4ea100111d651e92805b52737f65fa55ac511c3d28021b2bf5e615c7b7","0x3c6bcfe43e14617daa54b88e111a203c92f18e34","4031","0.71"
"0xa0c2dd106860e40b32560ffdefa441c7b0c21d4855378fb8da2bd3d6286e8c8a","0x7f958c8acb930d6ea1cf82c3afc467d68c519c8a2523462addf2a25765de9366","0x6d368197ea67343d9dbd5367768e61457b7ca010","30000","5.17"
"0x1fd7e3724939b65e13e17e67a51244e0ed73e59ef114d930d7d324917e48ea84","0x2fb572ca3c5a73871a60fcbe771490c5dc9782c660a66c63ebd21d41f3ef72a0","0x2346428b3d4d7c0dcb6473bafdd611d643e30540","2685","0.47"
