"0xd3c8e43a427db784ce7023d87af21143da942993e5eb0e9415cf1acd3334b544","0xf5955fab1761740f82f4cf822acdeec2627f145b","3000","0.5","0"
"0x2247dfcfeff1733c071c520e62bb71a3254eef51e13e52c1ed0f9099437f7019","0x5ebb7a3c6fcb04903ae0766ca6e6be5484a40964","16124","2.78","0"
"0x0651fe4564d43a451c30d74c1be3344c922f6750f176fb92b23d3b230741031c","0x53b1556dfb6607a81e6ea4cda7972d300730b08a","38499","6.999818181818181","0"
"0xf66608b6ca07016792fee7910b2aee0d7b2a75aa31c22047933f6b70741716ce","0x13f7f710e781cd09cd81f6ecf2ca671026064997","2383","0.41982142857142857","0"
"0xe0589ef95a09a3fe2d57be8e861b4cffc894c49e1829b0afc12034aa3aa87dec","0x0802b3b5ae8301307d84f8022889f87ccce9216a","495","0.09","0"
"0x75c3512dea698731daeacf990da027ceb21e246cb8c9051ea5662dfab0fba196","0x93bb96c1f9bb2677a4a1c48a4cc7956d5bbf3b25","5700","1","0"
"0x70067d2cca00d3560e27a4c68ee3f524b3b0654ea9cfa95ccae586c55e6f8126","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","17836.688000000002","3.11048","36162.312"
"0x1b7523ea189e0b236da3fc46f2074a8b0e2d9fcaa80d7614e435d5e97e32030e","0x05f579ef22db8662c3c27677297d6b8439257c92","784000","140","0"
"0xa5411af1f040321eabcff34649f46e8cf5ae341334c02957c534023d015e57e3","0xaf1a78e239865af975f3248314b9ab7da701ebb3","5700","1","0"
"0x85243b41df889fecc00d527b63f9e4277e460941b803c63f418deee486cf0c94","0x7673ce0f8edf9001d997e33390b9dc9b43ef79da","5998","0.9996666666666667","0"
"0xd59526c08cc5f27e47fb7351aeeb2141cf999740dbc7929852a419c15dd5bf67","0xbe2991cb04e87dadc1c0305f1fcb74eb1cec3731","5800","1","0"
"0x09c7c2251e7841ac2340d5287df555d1a2dc397941faf631a7b3112e97e0c79e","0xc70fbe24db882cf099acb37ee6758d57cd64faf4","10999","1.9998181818181817","0"
"0x17a0f9c012a9983e577e2a2776a8938c806c0aee84e0c9ce800c0ba7c492eb3c","0x7843d0489bc79c91aeb369b518043990cdf87be6","2777.6","0.496","0"
"0x8a9bb84de6ea537f2ff4f601e7e5ef68e57088dde27d5f3c9a366014bb8a7436","0x569e2a8f32d4bb9e2d25116ee2468444dadcbab4","11400","2","0"
"0x5591e42ef27730571b74dcb140e6b6d126486e6635479ae7777858e3586f1ed5","0x131f640ea83a514fe0fb23629dfd9322adad3a46","5712","0.9848275862068965","0"
"0xecabf064874042cfa95db8c355fa77e05d257af90631344c991375ffd2d84613","0xeec169f02c7a14edc068da033a90bb6b079ae33f","5529","0.97","0"
"0x71ee3bf39f46d6d7ac5e33d45026af38a1c4515d020e86be9efd6eda3a12ed3b","0xb3da19d7effe28eecd4c84c93be4abc0b447439f","998.01","0.166335","0"
"0x685f243f80f8b0041945a700e87638240e0cd44b98d5a10beb852ac258956396","0x42fa5e39e0169e8280b03d39e5b56a6e40fc054b","40000.3959","7.142927839285715","0"
"0xf8ba2b8878cf2e594722419aef582b3f5b2862c10aedb50569e26d78b3bf0f33","0x7c0329ee6268069cd007acd24a009acde06791ea","11325","2","0"
"0x309ccc4223e1b7e18e96357eac44dfd0966b74f070a7a1f757425b4f627349c0","0xa803e7f95a2fcd3ee3415cff8747b31b44f2110a","28329","4.97","0"
"0x188b08da7f191345e0b51858ec8fe35cfa6d2e832904f12a919dd3c54a9066c5","0x34b7bb1e4599f3452d448557c7bfa4e181ec1d6b","14660","2.46","0"
"0xa94b78e56ad585f762da97aa84945338a7b6c1971c43d889a4bc58baf1400bde","0x1a74f393e965fdf9380c0ed5b263de0f6a332841","5003.464","0.8784757142857142","0"
"0x8a4c8d80be9d60185beade659023db713ab95f5517ab03d57ca2189b0cc38ff7","0x034bb51fa7d64fa37295367a10e84170983ca95f","5600","1","0"
"0xa7899197cdfe0b093a109eca0120afbb12bdb843067c5a15c77910a64833ace2","0x35bc54095ea3df0021fa3aee6ec5571eb6706d62","22671.78","3.77863","0"
